hour_key,vessel_count,waiting_vessel_count,approaching_vessel_count,departing_vessel_count,average_speed,port_throughput,import_teu,export_teu,container_arrivals,container_departures,containers_in_yard,yard_capacity,average_dwell_time_hours,truck_arrivals,truck_departures,truck_waiting_time_minutes,gate_throughput,yard_occupancy_percent,cargo_flow_ratio,operations_status,wind_speed_10m,wave_height,weather_code,hour,hour_sin,hour_cos,day_of_week,month,is_weekend,is_public_holiday,weather_pressure_index,event_active,event_id,event_type,event_severity,event_start,event_end,event_duration_hours,event_represented_hours,pola_berthed_cargo_vessels,pola_berthed_tanker_vessels
2025-01-04 20:00:00+00:00,57,13,0,0,0.0293027360988526,0,710.41,158.59,170.26,157.95,8226.44,10000,71.01,118,115,19.1,118,82.26,1.08,MODERATE,6.2,1.2,3.0,20,-0.8660254037844386,0.5000000000000001,7,1,True,False,0.3214285714285713,False,,,,,,,,19,0
2025-01-04 21:00:00+00:00,57,13,0,0,0.0333333333333333,0,690.64,152.06,167.74,145.39,8248.79,10000,71.01,114,114,23.41,114,82.49,1.15,MODERATE,5.4,1.22,3.0,21,-0.7071067811865477,0.7071067811865474,7,1,True,False,0.357142857142857,False,,,,,,,,19,0
2025-01-04 22:00:00+00:00,57,13,1,1,0.2893562231759657,0,556.07,122.35,142.46,140.57,8250.68,10000,71.28,103,100,23.67,103,82.51,1.01,MODERATE,2.2,1.24,3.0,22,-0.5000000000000004,0.8660254037844384,7,1,True,False,0.3928571428571428,False,,,,,,,,19,0
2025-01-04 23:00:00+00:00,58,13,1,1,0.8377868852459016,0,463.51,102.52,132.59,119.28,8263.99,10000,71.01,76,74,20.97,76,82.64,1.11,MODERATE,3.8,1.26,3.0,23,-0.2588190451025215,0.965925826289068,7,1,True,False,0.4285714285714285,False,,,,,,,,19,0
2025-01-05 00:00:00+00:00,57,12,2,0,0.4343296327924851,0,324.56,80.57,98.93,97.64,8265.28,10000,70.89,38,37,21.08,38,82.65,1.01,MODERATE,7.2,1.26,3.0,0,0.0,1.0,1,1,True,False,0.4285714285714285,False,,,,,,,,19,0
2025-01-05 01:00:00+00:00,57,12,2,2,0.5984258492129245,0,325.31,80.79,98.66,97.31,8266.64,10000,71.37,46,37,26.8,40,82.67,1.01,MODERATE,7.5,1.28,3.0,1,0.2588190451025207,0.9659258262890684,1,1,True,False,0.4642857142857142,False,,,,,,,,18,0
2025-01-05 02:00:00+00:00,57,12,2,4,0.8915925626515765,1,360.27,88.67,106.18,102.36,8270.46,10000,71.53,42,44,27.43,45,82.7,1.04,MODERATE,5.2,1.28,3.0,2,0.4999999999999999,0.8660254037844387,1,1,True,False,0.4642857142857142,False,,,,,,,,18,0
2025-01-05 03:00:00+00:00,57,13,1,3,1.059013742926435,0,342.25,84.46,110.84,109.23,8272.07,10000,71.75,61,54,34.23,54,82.72,1.01,MODERATE,3.0,1.3,3.0,3,0.7071067811865475,0.7071067811865476,1,1,True,False,0.5,False,,,,,,,,17,0
2025-01-05 04:00:00+00:00,56,13,1,3,0.8133620689655172,0,361.66,88.04,120.75,121.07,8271.74,10000,71.26,59,59,36.65,59,82.72,1.0,MODERATE,3.1,1.3,3.0,4,0.8660254037844386,0.5000000000000001,1,1,True,False,0.5,False,,,,,,,,17,0
2025-01-05 05:00:00+00:00,54,13,1,1,0.465742397137746,0,473.1,111.99,139.71,121.88,8289.58,10000,70.96,55,64,31.06,65,82.9,1.15,MODERATE,2.9,1.32,3.0,5,0.9659258262890684,0.2588190451025207,1,1,True,False,0.5357142857142857,False,,,,,,,,17,0
2025-01-05 06:00:00+00:00,54,13,0,1,0.4702434625788999,0,484.66,112.41,145.48,122.22,8312.84,10000,71.97,72,69,27.84,72,83.13,1.19,MODERATE,2.8,1.32,3.0,6,1.0,6.123233995736766e-17,1,1,True,False,0.5357142857142857,False,,,,,,,,17,0
2025-01-05 07:00:00+00:00,54,13,0,1,0.0921550094517958,0,566.37,128.28,158.45,133.05,8338.24,10000,72.2,88,86,27.35,88,83.38,1.19,MODERATE,1.9,1.34,3.0,7,0.9659258262890684,-0.2588190451025206,1,1,True,False,0.5714285714285715,False,,,,,,,,17,0
2025-01-05 08:00:00+00:00,54,13,1,1,0.3106715731370745,0,537.46,120.2,145.09,148.05,8335.28,10000,71.51,111,110,29.42,111,83.35,0.98,MODERATE,0.9,1.36,3.0,8,0.8660254037844387,-0.4999999999999998,1,1,True,False,0.6071428571428572,False,,,,,,,,17,0
2025-01-05 09:00:00+00:00,54,13,2,1,0.8340223944875108,0,563.06,124.44,140.54,162.48,8313.34,10000,71.15,128,127,31.96,128,83.13,0.86,MODERATE,2.7,1.38,0.0,9,0.7071067811865476,-0.7071067811865475,1,1,True,False,0.6428571428571426,False,,,,,,,,17,0
2025-01-05 10:00:00+00:00,55,13,2,1,0.8025438596491228,0,527.26,119.32,127.83,157.57,8283.61,10000,71.05,122,121,28.44,122,82.84,0.81,MODERATE,4.4,1.4,1.0,10,0.4999999999999999,-0.8660254037844387,1,1,True,False,0.6785714285714283,False,,,,,,,,17,0
2025-01-05 11:00:00+00:00,55,13,4,0,0.9751040799333888,0,546.17,123.52,132.22,173.82,8242.0,10000,70.95,146,145,26.67,146,82.42,0.76,MODERATE,7.2,1.4,1.0,11,0.258819045102521,-0.9659258262890682,1,1,True,False,0.6785714285714283,False,,,,,,,,17,0
2025-01-05 12:00:00+00:00,55,13,7,4,1.2746130030959752,1,648.41,145.97,140.62,163.97,8218.64,10000,70.75,142,140,26.66,142,82.19,0.86,MODERATE,8.6,1.42,2.0,12,1.2246467991473532e-16,-1.0,1,1,True,False,0.7142857142857141,False,,,,,,,,17,0
2025-01-05 13:00:00+00:00,56,14,6,5,1.675712143928036,1,543.89,123.66,124.33,159.09,8183.89,10000,70.57,135,132,27.78,135,81.84,0.78,MODERATE,7.8,1.42,3.0,13,-0.2588190451025208,-0.9659258262890684,1,1,True,False,0.7142857142857141,False,,,,,,,,15,0
2025-01-05 14:00:00+00:00,58,15,6,3,1.912365204888569,0,592.05,139.53,127.77,145.81,8165.85,10000,70.52,125,124,26.27,125,81.66,0.88,MODERATE,5.7,1.42,3.0,14,-0.4999999999999997,-0.8660254037844388,1,1,True,False,0.7142857142857141,False,,,,,,,,15,0
2025-01-05 15:00:00+00:00,56,15,5,5,1.740428677014043,0,618.58,148.56,135.23,150.44,8150.64,10000,70.31,124,123,25.0,124,81.51,0.9,MODERATE,5.2,1.42,3.0,15,-0.7071067811865471,-0.7071067811865479,1,1,True,False,0.7142857142857141,False,,,,,,,,13,0
2025-01-05 16:00:00+00:00,56,16,4,5,1.2840186190845615,0,585.22,140.97,128.66,139.06,8140.25,10000,70.05,112,110,24.52,112,81.4,0.93,MODERATE,7.1,1.42,3.0,16,-0.8660254037844384,-0.5000000000000004,1,1,True,False,0.7142857142857141,False,,,,,,,,13,0
2025-01-05 17:00:00+00:00,55,18,5,1,0.5371666666666667,0,491.17,119.62,114.55,150.36,8104.44,10000,70.28,126,125,22.54,126,81.04,0.76,MODERATE,8.7,1.4,3.0,17,-0.9659258262890684,-0.2588190451025206,1,1,True,False,0.6785714285714283,False,,,,,,,,13,0
2025-01-05 18:00:00+00:00,54,17,3,2,0.9205445544554456,0,518.44,125.39,121.31,144.45,8081.3,10000,70.73,115,114,23.79,115,80.81,0.84,MODERATE,9.4,1.38,1.0,18,-1.0,-1.8369701987210292e-16,1,1,True,False,0.6428571428571426,False,,,,,,,,13,0
2025-01-05 19:00:00+00:00,55,17,3,3,0.8127746135069162,0,498.89,119.32,112.01,146.75,8046.56,10000,70.62,115,114,22.68,115,80.47,0.76,MODERATE,7.8,1.36,2.0,19,-0.9659258262890684,0.2588190451025203,1,1,True,False,0.6071428571428572,False,,,,,,,,13,0
2025-01-05 20:00:00+00:00,55,15,4,5,1.48328025477707,1,548.83,124.8,116.65,142.96,8020.25,10000,70.81,109,107,23.83,109,80.2,0.82,MODERATE,3.9,1.36,3.0,20,-0.8660254037844386,0.5000000000000001,1,1,True,False,0.6071428571428572,False,,,,,,,,13,0
2025-01-05 21:00:00+00:00,56,14,4,6,1.9630252100840333,0,551.85,125.01,116.7,143.83,7993.12,10000,70.24,111,110,23.89,111,79.93,0.81,MODERATE,0.6,1.36,2.0,21,-0.7071067811865477,0.7071067811865474,1,1,True,False,0.6071428571428572,False,,,,,,,,13,0
2025-01-05 22:00:00+00:00,55,14,3,4,1.4929943502824858,1,667.05,146.39,145.07,136.16,8002.03,10000,70.03,98,97,25.26,98,80.02,1.07,MODERATE,1.5,1.36,1.0,22,-0.5000000000000004,0.8660254037844384,1,1,True,False,0.6071428571428572,False,,,,,,,,13,0
2025-01-05 23:00:00+00:00,52,14,4,2,0.7281839622641509,2,642.65,134.66,146.92,127.13,8021.82,10000,69.95,76,74,25.63,76,80.22,1.16,MODERATE,4.4,1.32,1.0,23,-0.2588190451025215,0.965925826289068,1,1,True,False,0.5357142857142857,False,,,,,,,,13,0
2025-01-06 00:00:00+00:00,52,13,2,3,0.4721276595744681,2,583.3,134.28,128.47,111.2,8039.09,10000,70.36,58,57,25.48,58,80.39,1.16,MODERATE,7.8,1.3,0.0,0,0.0,1.0,2,1,False,False,0.5,False,,,,,,,,13,0
2025-01-06 01:00:00+00:00,52,13,0,2,0.433509234828496,0,587.91,139.52,134.79,112.04,8061.84,10000,70.68,68,65,24.89,68,80.62,1.2,MODERATE,8.9,1.26,1.0,1,0.2588190451025207,0.9659258262890684,2,1,False,False,0.4285714285714285,False,,,,,,,,12,0
2025-01-06 02:00:00+00:00,51,13,2,1,0.2821329639889196,0,609.72,143.18,148.22,121.96,8088.09,10000,70.27,73,71,25.5,73,80.88,1.22,MODERATE,6.9,1.24,0.0,2,0.4999999999999999,0.8660254037844387,2,1,False,False,0.3928571428571428,False,,,,,,,,12,0
2025-01-06 03:00:00+00:00,52,13,1,1,0.8270481144343304,0,701.6,164.72,163.92,122.22,8129.8,10000,70.76,72,71,25.64,72,81.3,1.34,MODERATE,5.3,1.2,0.0,3,0.7071067811865475,0.7071067811865476,2,1,False,False,0.3214285714285713,False,,,,,,,,11,0
2025-01-06 04:00:00+00:00,52,13,3,3,0.7503856041131105,1,752.19,175.65,175.4,141.55,8163.65,10000,70.92,90,88,26.02,90,81.64,1.24,MODERATE,2.6,1.18,0.0,4,0.8660254037844386,0.5000000000000001,2,1,False,False,0.2857142857142855,False,,,,,,,,11,0
2025-01-06 05:00:00+00:00,52,12,2,2,0.9102827763496144,0,761.47,178.69,178.81,133.71,8208.75,10000,71.25,94,94,24.7,94,82.09,1.34,MODERATE,0.5,1.16,1.0,5,0.9659258262890684,0.2588190451025207,2,1,False,False,0.2499999999999998,False,,,,,,,,11,0
2025-01-06 06:00:00+00:00,52,11,1,3,1.3301790281329924,0,869.07,199.61,199.53,146.62,8261.66,10000,70.94,112,110,24.53,112,82.62,1.36,MODERATE,3.0,1.14,0.0,6,1.0,6.123233995736766e-17,2,1,False,False,0.214285714285714,False,,,,,,,,11,0
2025-01-06 07:00:00+00:00,52,11,1,4,0.787409200968523,0,775.41,177.39,172.67,172.37,8261.96,10000,71.2,144,141,25.64,144,82.62,1.0,MODERATE,1.8,1.12,1.0,7,0.9659258262890684,-0.2588190451025206,2,1,False,False,0.1785714285714287,False,,,,,,,,11,0
2025-01-06 08:00:00+00:00,50,10,2,3,0.6069371727748691,0,756.98,166.74,159.38,184.66,8236.69,10000,71.17,163,163,23.65,163,82.37,0.86,MODERATE,0.8,1.1,0.0,8,0.8660254037844387,-0.4999999999999998,2,1,False,False,0.1428571428571429,False,,,,,,,,12,0
2025-01-06 09:00:00+00:00,50,9,3,1,0.9005958291956305,1,713.84,155.75,151.68,189.73,8198.65,10000,71.49,188,185,23.86,188,81.99,0.8,MODERATE,1.4,1.08,0.0,9,0.7071067811865476,-0.7071067811865475,2,1,False,False,0.1071428571428572,False,,,,,,,,12,0
2025-01-06 10:00:00+00:00,51,9,3,2,0.9375,0,717.88,158.1,160.19,211.79,8147.05,10000,71.88,202,200,24.16,202,81.47,0.76,MODERATE,1.5,1.06,0.0,10,0.4999999999999999,-0.8660254037844387,2,1,False,False,0.0714285714285714,False,,,,,,,,13,0
2025-01-06 11:00:00+00:00,51,9,4,1,0.6694132334581774,1,643.3,144.72,148.57,209.53,8086.09,10000,71.77,223,222,26.67,223,80.86,0.71,MODERATE,3.3,1.04,0.0,11,0.258819045102521,-0.9659258262890682,2,1,False,False,0.0357142857142857,False,,,,,,,,14,0
2025-01-06 12:00:00+00:00,52,9,3,0,1.2137974683544304,1,742.73,168.18,175.76,195.24,8066.61,10000,71.57,211,210,26.58,211,80.67,0.9,MODERATE,4.5,1.0,0.0,12,1.2246467991473532e-16,-1.0,2,1,False,False,0.0,False,,,,,,,,14,0
2025-01-06 13:00:00+00:00,52,9,5,5,1.8086776859504128,0,745.69,171.61,179.14,203.16,8042.59,10000,71.63,215,215,28.44,215,80.43,0.88,MODERATE,3.3,0.98,0.0,13,-0.2588190451025208,-0.9659258262890684,2,1,False,False,0.0,False,,,,,,,,14,0
2025-01-06 14:00:00+00:00,52,9,3,6,1.8942857142857144,1,649.21,149.26,165.46,195.08,8012.97,10000,71.75,191,188,24.3,191,80.13,0.85,MODERATE,5.3,1.0,0.0,14,-0.4999999999999997,-0.8660254037844388,2,1,False,False,0.0,False,,,,,,,,12,0
2025-01-06 15:00:00+00:00,52,9,2,5,1.5008717310087174,2,599.83,138.47,158.47,181.12,7990.32,10000,71.53,184,183,22.17,184,79.9,0.87,MODERATE,5.0,1.0,1.0,15,-0.7071067811865471,-0.7071067811865479,2,1,False,False,0.0,False,,,,,,,,13,0
2025-01-06 16:00:00+00:00,49,9,0,2,0.5879618593563767,0,660.29,151.08,174.22,180.08,7984.46,10000,70.82,171,169,21.35,171,79.84,0.97,MODERATE,4.2,1.02,0.0,16,-0.8660254037844384,-0.5000000000000004,2,1,False,False,0.0,False,,,,,,,,13,0
2025-01-06 17:00:00+00:00,51,9,3,2,0.54100790513834,0,753.28,171.94,194.93,178.55,8000.85,10000,71.1,186,185,18.57,186,80.01,1.09,MODERATE,3.5,1.0,0.0,17,-0.9659258262890684,-0.2588190451025206,2,1,False,False,0.0,False,,,,,,,,13,0
2025-01-06 18:00:00+00:00,49,10,3,0,0.8165881244109331,0,911.04,205.61,216.44,201.16,8016.13,10000,70.78,190,190,16.08,190,80.16,1.08,MODERATE,4.0,1.0,0.0,18,-1.0,-1.8369701987210292e-16,2,1,False,False,0.0,False,,,,,,,,13,0
2025-01-06 19:00:00+00:00,49,10,2,0,0.7497589199614272,0,1083.68,239.48,245.82,207.59,8054.35,10000,70.65,193,191,15.05,193,80.54,1.18,MODERATE,2.7,0.98,1.0,19,-0.9659258262890684,0.2588190451025203,2,1,False,False,0.0,False,,,,,,,,13,0
2025-01-06 20:00:00+00:00,50,10,3,2,0.655089058524173,0,1061.72,234.28,245.6,198.86,8101.09,10000,70.08,195,193,14.85,195,81.01,1.24,MODERATE,3.2,0.96,0.0,20,-0.8660254037844386,0.5000000000000001,2,1,False,False,0.0,False,,,,,,,,13,0
2025-01-06 21:00:00+00:00,50,10,1,0,0.3773263433813892,2,931.39,201.3,210.07,170.83,8140.32,10000,70.75,152,150,16.3,152,81.4,1.23,MODERATE,2.3,0.92,0.0,21,-0.7071067811865477,0.7071067811865474,2,1,False,False,0.0,False,,,,,,,,13,0
2025-01-06 22:00:00+00:00,50,10,2,1,0.2376329787234042,1,716.04,154.37,168.88,158.5,8150.69,10000,71.48,121,120,14.68,121,81.51,1.07,MODERATE,5.2,0.9,1.0,22,-0.5000000000000004,0.8660254037844384,2,1,False,False,0.0,False,,,,,,,,14,0
2025-01-06 23:00:00+00:00,51,9,2,2,0.2872062663185378,0,718.94,155.54,174.56,133.54,8191.71,10000,71.14,83,83,16.12,83,81.92,1.31,MODERATE,6.6,0.9,1.0,23,-0.2588190451025215,0.965925826289068,2,1,False,False,0.0,False,,,,,,,,14,0
2025-01-07 00:00:00+00:00,51,9,1,2,0.2305333333333333,0,553.14,133.15,127.78,121.81,8197.68,10000,70.98,62,61,21.57,62,81.98,1.05,MODERATE,7.2,0.9,0.0,0,0.0,1.0,3,1,False,False,0.0,False,,,,,,,,14,0
2025-01-07 01:00:00+00:00,52,9,2,1,0.7165680473372781,1,539.73,129.85,125.16,109.85,8212.99,10000,70.4,61,59,23.79,61,82.13,1.14,MODERATE,6.8,0.9,1.0,1,0.2588190451025207,0.9659258262890684,3,1,False,False,0.0,False,,,,,,,,14,0
2025-01-07 02:00:00+00:00,52,10,4,2,0.6333333333333334,0,514.75,124.5,119.49,118.79,8213.69,10000,70.51,64,63,26.77,64,82.14,1.01,MODERATE,4.5,0.9,3.0,2,0.4999999999999999,0.8660254037844387,3,1,False,False,0.0,False,,,,,,,,14,0
2025-01-07 03:00:00+00:00,51,9,4,5,1.321232876712329,0,530.08,127.49,128.81,115.71,8226.78,10000,69.96,72,72,26.95,72,82.27,1.11,MODERATE,7.0,0.92,3.0,3,0.7071067811865475,0.7071067811865476,3,1,False,False,0.0,False,,,,,,,,13,0
2025-01-07 04:00:00+00:00,51,9,0,5,0.9528323699421966,2,634.58,148.71,150.99,126.21,8251.56,10000,70.11,83,81,27.16,83,82.52,1.2,MODERATE,8.7,0.92,3.0,4,0.8660254037844386,0.5000000000000001,3,1,False,False,0.0,False,,,,,,,,13,0
2025-01-07 05:00:00+00:00,50,9,1,3,0.1425968109339407,0,658.92,151.91,157.75,127.58,8281.73,10000,70.59,78,78,22.12,78,82.82,1.24,MODERATE,6.8,0.96,3.0,5,0.9659258262890684,0.2588190451025207,3,1,False,False,0.0,False,,,,,,,,13,0
2025-01-07 06:00:00+00:00,48,9,1,1,0.3173526140155728,0,677.94,148.9,154.5,147.5,8288.74,10000,70.84,108,105,20.08,108,82.89,1.05,MODERATE,7.2,1.0,3.0,6,1.0,6.123233995736766e-17,3,1,False,False,0.0,False,,,,,,,,13,0
2025-01-07 07:00:00+00:00,48,9,0,1,0.3559741657696447,0,630.64,136.92,148.74,161.41,8276.06,10000,70.4,137,136,19.09,137,82.76,0.92,MODERATE,5.2,1.04,3.0,7,0.9659258262890684,-0.2588190451025206,3,1,False,False,0.0357142857142857,False,,,,,,,,13,0
2025-01-07 08:00:00+00:00,49,9,1,1,0.5229757085020244,0,551.62,118.92,134.0,175.61,8234.45,10000,69.94,162,160,16.53,162,82.34,0.76,MODERATE,5.6,1.12,3.0,8,0.8660254037844387,-0.4999999999999998,3,1,False,False,0.1785714285714287,False,,,,,,,,13,0
2025-01-07 09:00:00+00:00,50,9,3,1,0.654467680608365,0,567.76,123.91,135.1,193.46,8176.08,10000,69.5,196,196,18.22,196,81.76,0.7,MODERATE,4.7,1.18,3.0,9,0.7071067811865476,-0.7071067811865475,3,1,False,False,0.2857142857142855,False,,,,,,,,14,0
2025-01-07 10:00:00+00:00,51,9,3,2,1.2898563734290844,0,623.12,136.93,145.17,201.22,8120.03,10000,68.96,209,207,18.43,209,81.2,0.72,MODERATE,2.0,1.26,0.0,10,0.4999999999999999,-0.8660254037844387,3,1,False,False,0.4285714285714285,False,,,,,,,,14,0
2025-01-07 11:00:00+00:00,52,9,4,3,1.2588546255506607,1,814.22,180.77,181.04,210.3,8090.77,10000,69.04,227,224,18.57,227,80.91,0.86,MODERATE,0.8,1.3,0.0,11,0.258819045102521,-0.9659258262890682,3,1,False,False,0.5,False,,,,,,,,14,0
2025-01-07 12:00:00+00:00,51,8,4,3,1.565139949109415,0,847.62,186.63,188.1,205.18,8073.69,10000,68.54,214,212,19.37,214,80.74,0.92,MODERATE,1.5,1.34,0.0,12,1.2246467991473532e-16,-1.0,3,1,False,False,0.5714285714285715,False,,,,,,,,13,0
2025-01-07 13:00:00+00:00,51,8,3,4,1.3425409047160732,1,943.97,209.21,206.07,206.9,8072.86,10000,68.83,212,209,17.08,212,80.73,1.0,MODERATE,3.6,1.38,0.0,13,-0.2588190451025208,-0.9659258262890684,3,1,False,False,0.6428571428571426,False,,,,,,,,13,0
2025-01-07 14:00:00+00:00,51,8,3,3,0.9710213776722092,1,890.82,199.05,198.42,183.05,8088.23,10000,68.69,181,179,16.9,181,80.88,1.08,MODERATE,0.9,1.42,0.0,14,-0.4999999999999997,-0.8660254037844388,3,1,False,False,0.7142857142857141,False,,,,,,,,12,0
2025-01-07 15:00:00+00:00,50,9,2,2,0.8248184019370459,0,767.38,173.96,177.49,182.89,8082.84,10000,68.07,182,181,14.09,182,80.83,0.97,MODERATE,3.2,1.44,0.0,15,-0.7071067811865471,-0.7071067811865479,3,1,False,False,0.7499999999999998,False,,,,,,,,11,0
2025-01-07 16:00:00+00:00,50,9,3,1,0.7625000000000001,0,682.86,157.77,168.3,194.19,8056.95,10000,68.37,198,197,14.83,198,80.57,0.87,MODERATE,1.2,1.48,2.0,16,-0.8660254037844384,-0.5000000000000004,3,1,False,False,0.8214285714285713,False,,,,,,,,11,0
2025-01-07 17:00:00+00:00,51,9,4,4,1.0164102564102564,0,627.31,147.57,152.86,191.47,8018.33,10000,68.58,194,193,15.67,194,80.18,0.8,MODERATE,3.9,1.44,2.0,17,-0.9659258262890684,-0.2588190451025206,3,1,False,False,0.7499999999999998,False,,,,,,,,11,0
2025-01-07 18:00:00+00:00,53,9,7,4,1.3240328253223916,0,809.02,192.14,190.35,193.44,8015.24,10000,69.2,194,193,15.34,194,80.15,0.98,MODERATE,5.6,1.4,2.0,18,-1.0,-1.8369701987210292e-16,3,1,False,False,0.6785714285714283,False,,,,,,,,12,0
2025-01-07 19:00:00+00:00,53,9,7,7,2.0293028322440088,0,731.38,168.67,167.9,187.44,7995.7,10000,68.75,187,187,16.06,187,79.96,0.9,MODERATE,1.3,1.36,0.0,19,-0.9659258262890684,0.2588190451025203,3,1,False,False,0.6071428571428572,False,,,,,,,,11,0
2025-01-07 20:00:00+00:00,53,8,6,7,2.061661341853035,1,794.22,179.09,187.54,172.54,8010.69,10000,68.96,165,165,15.65,165,80.11,1.09,MODERATE,6.2,1.32,0.0,20,-0.8660254037844386,0.5000000000000001,3,1,False,False,0.5357142857142857,False,,,,,,,,12,0
2025-01-07 21:00:00+00:00,52,9,3,2,0.63,0,708.01,156.81,171.23,161.09,8020.83,10000,69.7,146,145,17.09,146,80.21,1.06,MODERATE,11.3,1.3,0.0,21,-0.7071067811865477,0.7071067811865474,3,1,False,False,0.5,False,,,,,,,,12,0
2025-01-07 22:00:00+00:00,50,9,4,2,0.902417302798982,0,773.1,168.31,194.13,154.43,8060.53,10000,69.72,124,122,17.75,124,80.61,1.26,MODERATE,14.5,1.26,0.0,22,-0.5000000000000004,0.8660254037844384,3,1,False,False,0.6065573770491804,False,,,,,,,,12,0
2025-01-07 23:00:00+00:00,51,8,6,3,1.0595419847328245,0,771.24,169.98,191.73,142.73,8109.53,10000,70.07,109,106,20.01,109,81.1,1.34,MODERATE,11.4,1.26,0.0,23,-0.2588190451025215,0.965925826289068,3,1,False,False,0.4285714285714285,False,,,,,,,,13,0
2025-01-08 00:00:00+00:00,50,9,4,2,0.3453763440860214,0,629.3,150.44,162.59,108.76,8163.36,10000,70.52,59,57,20.02,59,81.63,1.49,MODERATE,7.3,1.24,0.0,0,0.0,1.0,4,1,False,False,0.3928571428571428,False,,,,,,,,12,1
2025-01-08 01:00:00+00:00,49,9,0,0,0.067016317016317,1,620.69,147.34,152.16,103.64,8211.87,10000,70.61,53,52,19.06,53,82.12,1.47,MODERATE,18.1,1.24,0.0,1,0.2588190451025207,0.9659258262890684,4,1,False,False,1.0,False,,,,,,,,12,1
2025-01-08 02:00:00+00:00,49,9,0,1,0.0824494949494949,0,582.16,137.72,141.55,121.97,8231.45,10000,69.73,62,61,20.25,62,82.31,1.16,MODERATE,18.3,1.24,0.0,2,0.4999999999999999,0.8660254037844387,4,1,False,False,1.0,False,,,,,,,,12,1
2025-01-08 03:00:00+00:00,49,9,2,1,0.1032722513089005,0,619.49,146.04,152.1,129.99,8253.56,10000,69.78,89,81,23.72,81,82.54,1.17,MODERATE,19.8,1.26,0.0,3,0.7071067811865475,0.7071067811865476,4,1,False,False,1.0,False,,,,,,,,12,1
2025-01-08 04:00:00+00:00,49,8,2,2,0.245367027677497,0,604.79,140.56,154.36,131.4,8276.52,10000,69.82,77,84,23.97,85,82.77,1.17,MODERATE,20.5,1.26,0.0,4,0.8660254037844386,0.5000000000000001,4,1,False,False,1.0,False,,,,,,,,12,1
2025-01-08 05:00:00+00:00,49,8,1,1,0.5528880866425993,0,540.05,125.42,145.24,139.44,8282.32,10000,69.66,99,99,21.26,99,82.82,1.04,MODERATE,25.1,1.38,0.0,5,0.9659258262890684,0.2588190451025207,4,1,False,False,1.0,False,,,,,,,,12,1
2025-01-08 06:00:00+00:00,50,8,2,2,0.5195975503062117,0,487.77,114.0,128.48,150.07,8260.73,10000,69.41,109,109,19.81,109,82.61,0.86,MODERATE,23.9,1.48,0.0,6,1.0,6.123233995736766e-17,4,1,False,False,1.0,False,,,,,,,,12,1
2025-01-08 07:00:00+00:00,49,8,3,3,0.8299752270850537,0,550.56,126.56,145.06,168.15,8237.63,10000,69.99,143,141,20.59,143,82.38,0.86,MODERATE,21.0,1.6,0.0,7,0.9659258262890684,-0.2588190451025206,4,1,False,False,1.0,False,,,,,,,,12,1
2025-01-08 08:00:00+00:00,51,9,4,2,1.0545675020210186,0,710.27,162.9,166.9,184.75,8219.78,10000,70.02,162,160,19.38,162,82.2,0.9,MODERATE,14.6,1.52,0.0,8,0.8660254037844387,-0.4999999999999998,4,1,False,False,0.8928571428571428,False,,,,,,,,11,1
2025-01-08 09:00:00+00:00,51,9,3,2,1.0261827079934749,0,749.31,170.89,180.01,189.33,8210.47,10000,69.98,191,190,21.19,191,82.1,0.95,MODERATE,9.0,1.44,0.0,9,0.7071067811865476,-0.7071067811865475,4,1,False,False,0.7499999999999998,False,,,,,,,,11,1
2025-01-08 10:00:00+00:00,52,10,4,4,0.7270313757039422,1,778.99,176.09,186.74,217.58,8179.63,10000,70.33,224,223,21.0,224,81.8,0.86,MODERATE,6.7,1.36,0.0,10,0.4999999999999999,-0.8660254037844387,4,1,False,False,0.6071428571428572,False,,,,,,,,11,1
2025-01-08 11:00:00+00:00,54,10,5,0,0.7148936170212766,0,825.56,191.17,197.45,217.31,8159.77,10000,70.67,227,225,21.24,227,81.6,0.91,MODERATE,4.7,1.3,0.0,11,0.258819045102521,-0.9659258262890682,4,1,False,False,0.5,False,,,,,,,,11,1
2025-01-08 12:00:00+00:00,55,9,7,2,1.3753673897830652,2,973.75,220.7,228.41,211.9,8176.29,10000,71.14,220,217,21.2,220,81.76,1.08,MODERATE,4.2,1.22,0.0,12,1.2246467991473532e-16,-1.0,4,1,False,False,0.357142857142857,False,,,,,,,,11,1
2025-01-08 13:00:00+00:00,55,9,10,10,2.2455849056603774,0,974.21,224.63,226.22,203.86,8198.65,10000,71.38,199,197,21.84,199,81.99,1.11,MODERATE,4.6,1.16,0.0,13,-0.2588190451025208,-0.9659258262890684,4,1,False,False,0.2499999999999998,False,,,,,,,,10,1
2025-01-08 14:00:00+00:00,55,9,8,10,2.4823000000000004,1,939.23,214.46,231.65,195.53,8234.77,10000,71.1,192,192,20.82,192,82.35,1.18,MODERATE,6.1,1.12,2.0,14,-0.4999999999999997,-0.8660254037844388,4,1,False,False,0.1785714285714287,False,,,,,,,,11,1
2025-01-08 15:00:00+00:00,51,8,4,7,1.598978433598184,2,1033.31,229.63,257.76,205.8,8286.73,10000,70.64,204,203,24.2,204,82.87,1.25,MODERATE,2.3,1.1,3.0,15,-0.7071067811865471,-0.7071067811865479,4,1,False,False,0.1428571428571429,False,,,,,,,,11,1
