timestamp,import_teu,export_teu,container_arrivals,container_departures,containers_in_yard,yard_capacity,average_dwell_time_hours,truck_arrivals,truck_departures,truck_waiting_time_minutes,gate_throughput,yard_occupancy_percent,cargo_flow_ratio,operations_status
2025-01-09 07:00:00+00:00,672.87,145.34,168.33,181.74,8658.64,10000,72.9,145,144,28.63,145,86.59,0.93,MODERATE
2025-01-09 08:00:00+00:00,729.39,153.27,178.12,195.02,8641.74,10000,72.27,175,174,28.17,175,86.42,0.91,MODERATE
2025-01-09 09:00:00+00:00,852.85,181.64,196.57,205.3,8633.01,10000,72.27,192,190,27.83,192,86.33,0.96,MODERATE
2025-01-09 10:00:00+00:00,847.5,184.75,190.77,215.72,8608.06,10000,72.12,209,208,23.7,209,86.08,0.88,MODERATE
2025-01-09 11:00:00+00:00,897.35,199.86,193.24,224.71,8576.58,10000,71.72,220,218,25.78,220,85.77,0.86,MODERATE
2025-01-09 12:00:00+00:00,724.21,168.24,162.53,211.91,8527.21,10000,72.69,208,207,25.12,208,85.27,0.77,MODERATE
2025-01-09 13:00:00+00:00,747.09,173.18,171.19,206.78,8491.62,10000,72.63,202,199,25.39,202,84.92,0.83,MODERATE
2025-01-09 14:00:00+00:00,675.63,160.01,149.81,214.42,8427.01,10000,72.3,202,201,22.02,202,84.27,0.7,MODERATE
2025-01-09 15:00:00+00:00,612.68,147.53,148.95,186.8,8389.16,10000,72.2,182,180,19.89,182,83.89,0.8,MODERATE
2025-01-09 16:00:00+00:00,565.2,134.77,140.7,189.89,8339.97,10000,72.22,176,174,16.94,176,83.4,0.74,MODERATE
2025-01-09 17:00:00+00:00,573.41,134.14,143.2,187.99,8295.18,10000,72.17,175,174,16.62,175,82.95,0.76,MODERATE
2025-01-09 18:00:00+00:00,649.86,153.64,148.11,197.91,8245.38,10000,72.46,189,188,16.82,189,82.45,0.75,MODERATE
2025-01-09 19:00:00+00:00,561.24,130.37,126.64,191.93,8180.09,10000,72.19,184,183,17.57,184,81.8,0.66,MODERATE
2025-01-09 20:00:00+00:00,591.36,133.44,133.63,180.16,8133.56,10000,72.07,171,170,13.95,171,81.34,0.74,MODERATE
2025-01-09 21:00:00+00:00,577.87,129.56,135.58,168.19,8100.94,10000,72.18,146,144,17.42,146,81.01,0.81,MODERATE
2025-01-09 22:00:00+00:00,558.89,124.5,129.55,155.68,8074.81,10000,72.27,143,141,17.23,143,80.75,0.83,MODERATE
2025-01-09 23:00:00+00:00,646.38,143.02,142.13,143.99,8072.94,10000,71.94,109,109,18.64,109,80.73,0.99,MODERATE
2025-01-10 00:00:00+00:00,570.86,134.29,124.85,109.13,8088.67,10000,72.39,55,52,20.8,55,80.89,1.14,MODERATE
2025-01-10 01:00:00+00:00,642.99,154.36,136.6,98.71,8126.56,10000,72.24,38,36,18.69,38,81.27,1.38,MODERATE
2025-01-10 02:00:00+00:00,621.92,149.59,140.08,117.17,8149.47,10000,72.09,65,65,19.78,65,81.49,1.2,MODERATE
2025-01-10 03:00:00+00:00,580.99,140.33,136.48,127.03,8158.93,10000,71.9,76,75,21.85,76,81.59,1.07,MODERATE
2025-01-10 04:00:00+00:00,571.31,138.41,129.43,118.78,8169.58,10000,71.66,75,73,22.62,75,81.7,1.09,MODERATE
2025-01-10 05:00:00+00:00,595.01,144.27,137.75,133.76,8173.57,10000,71.57,87,84,19.78,87,81.74,1.03,MODERATE
2025-01-10 06:00:00+00:00,632.76,151.1,145.0,157.13,8161.44,10000,71.54,121,119,20.32,121,81.61,0.92,MODERATE
2025-01-10 07:00:00+00:00,580.19,139.36,135.57,163.78,8133.24,10000,71.87,135,132,21.61,135,81.33,0.83,MODERATE
2025-01-10 08:00:00+00:00,625.41,145.66,151.57,177.3,8107.51,10000,71.97,161,159,21.43,161,81.08,0.85,MODERATE
2025-01-10 09:00:00+00:00,670.07,157.72,163.11,193.82,8076.8,10000,71.85,192,191,20.84,192,80.77,0.84,MODERATE
2025-01-10 10:00:00+00:00,888.33,206.26,211.24,204.56,8083.48,10000,71.53,210,210,18.1,210,80.83,1.03,MODERATE
2025-01-10 11:00:00+00:00,1006.9,236.81,231.27,217.09,8097.67,10000,70.89,239,238,18.72,239,80.98,1.07,MODERATE
2025-01-10 12:00:00+00:00,943.87,218.37,215.0,215.96,8096.71,10000,71.44,219,218,20.87,219,80.97,1.0,MODERATE
2025-01-10 13:00:00+00:00,916.69,213.3,206.43,208.92,8094.21,10000,71.39,203,203,18.72,203,80.94,0.99,MODERATE
2025-01-10 14:00:00+00:00,767.61,181.74,183.15,189.22,8088.15,10000,71.12,194,193,17.53,194,80.88,0.97,MODERATE
2025-01-10 15:00:00+00:00,726.59,174.29,178.34,184.55,8081.94,10000,70.53,187,187,19.69,187,80.82,0.97,MODERATE
2025-01-10 16:00:00+00:00,748.56,179.83,191.64,190.03,8083.55,10000,70.55,198,196,19.47,198,80.84,1.01,MODERATE
2025-01-10 17:00:00+00:00,824.04,202.53,208.34,193.1,8098.79,10000,70.77,194,191,20.52,194,80.99,1.08,MODERATE
2025-01-10 18:00:00+00:00,738.43,181.63,190.01,186.78,8102.02,10000,70.39,191,190,21.29,191,81.02,1.02,MODERATE
2025-01-10 19:00:00+00:00,672.93,161.01,165.73,186.47,8081.28,10000,70.75,181,180,22.53,181,80.81,0.89,MODERATE
2025-01-10 20:00:00+00:00,524.06,121.97,131.37,176.34,8036.31,10000,70.14,171,168,22.75,171,80.36,0.74,MODERATE
2025-01-10 21:00:00+00:00,541.49,122.91,132.47,150.69,8018.1,10000,69.75,132,132,21.43,132,80.18,0.88,MODERATE
2025-01-10 22:00:00+00:00,487.34,109.0,115.2,146.19,7987.11,10000,70.19,118,117,20.23,118,79.87,0.79,MODERATE
2025-01-10 23:00:00+00:00,476.03,105.95,113.52,135.42,7965.21,10000,69.89,110,107,17.83,110,79.65,0.84,MODERATE
2025-01-11 00:00:00+00:00,324.98,82.05,76.0,90.15,7951.06,10000,69.44,43,40,21.04,43,79.51,0.84,MODERATE
2025-01-11 01:00:00+00:00,350.76,87.43,83.11,93.61,7940.56,10000,69.71,42,40,20.06,42,79.41,0.89,MODERATE
2025-01-11 02:00:00+00:00,319.69,79.39,77.23,95.31,7922.48,10000,69.54,43,42,19.16,43,79.22,0.81,MODERATE
2025-01-11 03:00:00+00:00,322.9,79.94,79.38,104.29,7897.57,10000,69.91,61,60,21.67,61,78.98,0.76,MODERATE
2025-01-11 04:00:00+00:00,414.53,101.83,111.31,108.01,7900.87,10000,69.82,63,63,22.36,63,79.01,1.03,MODERATE
2025-01-11 05:00:00+00:00,373.51,92.26,103.43,115.79,7888.5,10000,69.35,79,76,22.67,79,78.89,0.89,MODERATE
2025-01-11 06:00:00+00:00,353.36,86.29,94.61,122.29,7860.81,10000,69.08,90,88,23.15,90,78.61,0.77,MODERATE
2025-01-11 07:00:00+00:00,502.95,122.4,132.76,130.52,7863.05,10000,69.26,103,102,23.8,103,78.63,1.02,MODERATE
2025-01-11 08:00:00+00:00,711.19,168.67,168.38,146.34,7885.08,10000,69.29,124,123,22.1,124,78.85,1.15,MODERATE
2025-01-11 09:00:00+00:00,647.43,153.65,145.11,158.77,7871.43,10000,69.54,146,145,21.49,146,78.71,0.91,MODERATE
2025-01-11 10:00:00+00:00,658.14,155.29,150.41,167.34,7854.5,10000,69.71,163,162,22.35,163,78.55,0.9,MODERATE
2025-01-11 11:00:00+00:00,701.97,165.6,155.7,162.91,7847.29,10000,69.28,149,148,22.54,149,78.47,0.96,MODERATE
2025-01-11 12:00:00+00:00,836.32,197.5,185.4,179.53,7853.16,10000,69.54,173,173,21.22,173,78.53,1.03,MODERATE
2025-01-11 13:00:00+00:00,760.87,179.32,164.66,164.5,7853.33,10000,70.14,155,153,23.24,155,78.53,1.0,MODERATE
2025-01-11 14:00:00+00:00,754.2,171.73,168.06,165.15,7856.23,10000,69.87,157,154,23.55,157,78.56,1.02,MODERATE
2025-01-11 15:00:00+00:00,810.95,182.43,176.23,153.14,7879.32,10000,70.28,139,138,21.74,139,78.79,1.15,MODERATE
2025-01-11 16:00:00+00:00,816.5,183.39,174.77,152.48,7901.61,10000,70.58,128,127,21.52,128,79.02,1.15,MODERATE
2025-01-11 17:00:00+00:00,754.02,170.93,159.75,155.86,7905.49,10000,70.34,147,145,22.06,147,79.05,1.02,MODERATE
2025-01-11 18:00:00+00:00,722.11,162.99,152.43,160.92,7897.0,10000,70.91,147,144,22.69,147,78.97,0.95,MODERATE
2025-01-11 19:00:00+00:00,600.31,137.81,131.78,159.04,7869.74,10000,70.31,145,143,22.31,145,78.7,0.83,MODERATE
2025-01-11 20:00:00+00:00,586.86,135.54,136.6,153.03,7853.32,10000,70.53,133,132,22.05,133,78.53,0.89,MODERATE
2025-01-11 21:00:00+00:00,569.8,129.92,140.48,141.19,7852.61,10000,70.35,125,123,20.61,125,78.53,0.99,MODERATE
2025-01-11 22:00:00+00:00,597.04,131.97,137.96,129.94,7860.63,10000,70.05,103,101,20.82,103,78.61,1.06,MODERATE
2025-01-11 23:00:00+00:00,554.61,122.27,129.43,117.77,7872.3,10000,70.14,86,85,22.28,86,78.72,1.1,MODERATE
2025-01-12 00:00:00+00:00,464.27,113.2,111.14,99.86,7883.57,10000,70.13,54,44,32.18,45,78.84,1.11,MODERATE
2025-01-12 01:00:00+00:00,522.5,126.54,115.51,100.43,7898.65,10000,69.85,60,40,46.99,43,78.99,1.15,MODERATE
2025-01-12 02:00:00+00:00,533.6,126.17,128.05,101.15,7925.55,10000,70.46,53,44,56.62,45,79.26,1.27,ELEVATED
2025-01-12 03:00:00+00:00,552.15,129.79,140.43,103.09,7962.89,10000,70.97,62,50,64.99,51,79.63,1.36,ELEVATED
2025-01-12 04:00:00+00:00,559.25,129.81,140.23,96.19,8006.93,10000,72.06,84,56,79.27,59,80.07,1.46,ELEVATED
2025-01-12 05:00:00+00:00,567.31,128.5,148.48,111.19,8044.22,10000,72.51,69,76,77.9,76,80.44,1.34,ELEVATED
2025-01-12 06:00:00+00:00,541.36,119.33,143.43,109.58,8078.07,10000,73.07,73,85,70.85,87,80.78,1.31,ELEVATED
2025-01-12 07:00:00+00:00,584.07,125.19,149.52,143.81,8083.78,10000,73.34,99,111,65.31,113,80.84,1.04,ELEVATED
2025-01-12 08:00:00+00:00,597.63,127.3,151.82,149.54,8086.05,10000,73.32,98,129,50.74,131,80.86,1.02,ELEVATED
2025-01-12 09:00:00+00:00,746.95,158.86,178.38,160.87,8103.57,10000,72.84,140,139,44.39,142,81.04,1.11,MODERATE
2025-01-12 10:00:00+00:00,839.71,182.63,194.3,157.08,8140.79,10000,72.84,122,121,39.11,122,81.41,1.24,MODERATE
2025-01-12 11:00:00+00:00,847.3,187.93,204.98,168.85,8176.92,10000,72.33,142,141,34.65,142,81.77,1.21,MODERATE
2025-01-12 12:00:00+00:00,768.07,174.0,180.09,164.8,8192.21,10000,72.81,135,134,30.34,135,81.92,1.09,MODERATE
2025-01-12 13:00:00+00:00,679.17,158.19,166.19,169.13,8189.27,10000,72.47,136,134,30.11,136,81.89,0.98,MODERATE
2025-01-12 14:00:00+00:00,760.98,180.05,177.92,154.1,8213.09,10000,72.21,135,133,27.86,135,82.13,1.15,MODERATE
2025-01-12 15:00:00+00:00,758.17,174.85,177.73,157.27,8233.56,10000,72.4,123,120,28.66,123,82.34,1.13,MODERATE
2025-01-12 16:00:00+00:00,771.36,175.18,184.62,160.73,8257.45,10000,72.79,125,123,28.96,125,82.57,1.15,MODERATE
2025-01-12 17:00:00+00:00,624.67,140.7,149.67,148.28,8258.84,10000,72.3,113,112,27.33,113,82.59,1.01,MODERATE
2025-01-12 18:00:00+00:00,679.93,151.64,151.27,147.47,8262.64,10000,71.9,97,96,27.56,97,82.63,1.03,MODERATE
2025-01-12 19:00:00+00:00,684.12,151.97,145.39,147.79,8260.24,10000,71.94,111,109,26.18,111,82.6,0.98,MODERATE
2025-01-12 20:00:00+00:00,586.24,129.81,124.23,142.08,8242.39,10000,72.11,113,111,24.49,113,82.42,0.87,MODERATE
2025-01-12 21:00:00+00:00,546.18,121.5,107.46,137.79,8212.07,10000,72.28,101,98,27.56,101,82.12,0.78,MODERATE
2025-01-12 22:00:00+00:00,546.1,124.03,103.92,134.04,8181.95,10000,71.73,89,86,26.9,89,81.82,0.78,MODERATE
2025-01-12 23:00:00+00:00,534.4,121.86,102.13,126.73,8157.35,10000,71.89,78,77,27.67,78,81.57,0.81,MODERATE
2025-01-13 00:00:00+00:00,527.26,132.12,111.87,111.9,8157.32,10000,71.35,58,55,27.69,58,81.57,1.0,MODERATE
2025-01-13 01:00:00+00:00,526.06,130.69,111.94,102.03,8167.23,10000,71.71,49,47,26.48,49,81.67,1.1,MODERATE
2025-01-13 02:00:00+00:00,533.82,127.51,114.99,127.27,8154.95,10000,71.05,77,75,28.6,76,81.55,0.9,MODERATE
2025-01-13 03:00:00+00:00,555.18,130.55,121.13,122.16,8153.91,10000,70.67,82,78,30.31,79,81.54,0.99,MODERATE
2025-01-13 04:00:00+00:00,660.98,153.04,144.8,124.95,8173.76,10000,70.3,74,77,27.03,78,81.74,1.16,MODERATE
2025-01-13 05:00:00+00:00,508.62,116.67,112.69,125.45,8160.99,10000,70.28,83,80,24.64,83,81.61,0.9,MODERATE
2025-01-13 06:00:00+00:00,527.73,118.3,128.17,142.15,8147.01,10000,70.16,101,99,21.58,101,81.47,0.9,MODERATE
2025-01-13 07:00:00+00:00,577.0,127.83,147.57,155.62,8138.95,10000,70.56,135,134,21.48,135,81.39,0.95,MODERATE
2025-01-13 08:00:00+00:00,632.16,138.94,163.36,168.78,8133.52,10000,70.41,159,158,19.74,159,81.34,0.97,MODERATE
2025-01-13 09:00:00+00:00,635.73,139.55,159.8,185.22,8108.1,10000,70.26,186,185,20.01,186,81.08,0.86,MODERATE
2025-01-13 10:00:00+00:00,541.98,120.53,145.65,188.3,8065.44,10000,70.37,200,198,18.72,200,80.65,0.77,MODERATE
2025-01-13 11:00:00+00:00,606.71,135.73,161.45,207.73,8019.16,10000,69.9,225,224,18.3,225,80.19,0.78,MODERATE
2025-01-13 12:00:00+00:00,771.55,178.23,192.72,209.72,8002.16,10000,69.96,222,220,20.35,222,80.02,0.92,MODERATE
2025-01-13 13:00:00+00:00,654.42,157.9,171.48,194.97,7978.67,10000,70.2,221,221,22.68,221,79.79,0.88,MODERATE
2025-01-13 14:00:00+00:00,738.42,178.16,183.45,177.87,7984.25,10000,70.08,183,180,22.32,183,79.84,1.03,MODERATE
2025-01-13 15:00:00+00:00,714.57,169.58,185.1,193.96,7975.39,10000,70.32,188,186,21.41,188,79.75,0.95,MODERATE
2025-01-13 16:00:00+00:00,707.72,169.12,180.0,180.14,7975.25,10000,70.79,180,178,18.15,180,79.75,1.0,MODERATE
2025-01-13 17:00:00+00:00,623.5,147.89,160.03,188.05,7947.23,10000,70.52,184,181,17.04,184,79.47,0.85,MODERATE
2025-01-13 18:00:00+00:00,612.23,143.18,156.5,176.57,7927.16,10000,70.48,179,176,18.01,179,79.27,0.89,MODERATE
2025-01-13 19:00:00+00:00,708.47,164.71,169.43,180.89,7915.7,10000,70.3,193,193,18.1,193,79.16,0.94,MODERATE
2025-01-13 20:00:00+00:00,738.01,168.36,182.68,179.69,7918.68,10000,70.7,178,176,15.95,178,79.19,1.02,MODERATE
2025-01-13 21:00:00+00:00,836.04,185.16,204.83,168.22,7955.29,10000,71.37,162,162,16.27,162,79.55,1.22,MODERATE
2025-01-13 22:00:00+00:00,874.22,190.48,211.83,156.46,8010.66,10000,71.7,130,128,16.8,130,80.11,1.35,MODERATE
2025-01-13 23:00:00+00:00,837.09,185.74,193.9,142.22,8062.34,10000,71.94,110,110,18.1,110,80.62,1.36,MODERATE
2025-01-14 00:00:00+00:00,723.66,178.56,159.36,116.14,8105.56,10000,72.36,80,68,26.21,70,81.06,1.37,MODERATE
2025-01-14 01:00:00+00:00,714.77,183.39,156.36,114.69,8147.24,10000,72.82,47,57,24.48,57,81.47,1.36,MODERATE
2025-01-14 02:00:00+00:00,719.02,182.02,154.21,128.53,8172.92,10000,72.81,78,76,26.87,77,81.73,1.2,MODERATE
2025-01-14 03:00:00+00:00,699.52,175.97,150.02,121.88,8201.06,10000,72.71,59,58,26.09,60,82.01,1.23,MODERATE
2025-01-14 04:00:00+00:00,697.73,173.46,148.18,142.81,8206.43,10000,73.14,95,92,24.77,94,82.06,1.04,MODERATE
2025-01-14 05:00:00+00:00,659.19,157.96,147.51,143.06,8210.88,10000,73.24,102,103,22.05,103,82.11,1.03,MODERATE
2025-01-14 06:00:00+00:00,736.41,171.67,164.47,156.59,8218.76,10000,73.78,112,111,20.93,112,82.19,1.05,MODERATE
2025-01-14 07:00:00+00:00,677.7,153.31,155.17,152.47,8221.47,10000,73.78,130,130,22.49,130,82.21,1.02,MODERATE
2025-01-14 08:00:00+00:00,752.38,168.12,172.97,191.38,8203.06,10000,73.63,180,178,21.75,180,82.03,0.9,MODERATE
2025-01-14 09:00:00+00:00,766.82,165.34,177.94,196.63,8184.37,10000,73.31,198,197,20.85,198,81.84,0.9,MODERATE
2025-01-14 10:00:00+00:00,864.55,187.29,198.3,208.29,8174.39,10000,73.7,217,217,19.74,217,81.74,0.95,MODERATE
2025-01-14 11:00:00+00:00,926.28,202.88,210.7,218.8,8166.29,10000,73.53,222,222,21.42,222,81.66,0.96,MODERATE
2025-01-14 12:00:00+00:00,1030.24,232.84,240.28,218.75,8187.82,10000,73.9,230,227,24.43,230,81.88,1.1,MODERATE
2025-01-14 13:00:00+00:00,1035.82,238.27,234.83,211.28,8211.37,10000,74.27,217,214,27.3,217,82.11,1.11,MODERATE
2025-01-14 14:00:00+00:00,867.74,205.92,192.4,201.62,8202.15,10000,74.41,196,194,24.16,196,82.02,0.95,MODERATE
2025-01-14 15:00:00+00:00,828.17,200.91,181.59,198.43,8185.31,10000,74.29,186,184,23.28,186,81.85,0.92,MODERATE
2025-01-14 16:00:00+00:00,717.35,175.16,157.37,197.73,8144.95,10000,74.11,184,182,23.43,184,81.45,0.8,MODERATE
2025-01-14 17:00:00+00:00,671.24,162.21,142.03,203.19,8083.8,10000,74.0,188,187,22.98,188,80.84,0.7,MODERATE
2025-01-14 18:00:00+00:00,767.72,188.65,164.93,193.98,8054.74,10000,73.9,185,184,25.25,185,80.55,0.85,MODERATE
2025-01-14 19:00:00+00:00,785.61,191.04,167.73,206.99,8015.49,10000,73.74,199,198,19.93,199,80.15,0.81,MODERATE
2025-01-14 20:00:00+00:00,712.32,169.4,159.1,177.17,7997.41,10000,73.61,177,175,18.75,177,79.97,0.9,MODERATE
2025-01-14 21:00:00+00:00,636.23,146.57,140.97,161.02,7977.37,10000,73.27,147,147,16.87,147,79.77,0.88,MODERATE
2025-01-14 22:00:00+00:00,634.01,144.1,133.06,153.3,7957.14,10000,73.71,124,122,16.79,124,79.57,0.87,MODERATE
2025-01-14 23:00:00+00:00,543.83,123.35,120.85,136.31,7941.67,10000,73.76,102,100,16.9,102,79.42,0.89,MODERATE
2025-01-15 00:00:00+00:00,434.14,109.66,98.8,109.31,7931.17,10000,73.23,62,62,19.16,62,79.31,0.9,MODERATE
2025-01-15 01:00:00+00:00,470.54,120.59,103.18,106.19,7928.16,10000,73.11,59,58,17.17,59,79.28,0.97,MODERATE
2025-01-15 02:00:00+00:00,553.2,140.6,123.67,111.11,7940.72,10000,72.67,59,58,17.81,59,79.41,1.11,MODERATE
2025-01-15 03:00:00+00:00,594.88,151.71,135.27,110.1,7965.88,10000,72.14,61,59,15.97,61,79.66,1.23,MODERATE
2025-01-15 04:00:00+00:00,473.41,117.28,119.47,112.76,7972.59,10000,71.9,63,63,18.35,63,79.73,1.06,MODERATE
2025-01-15 05:00:00+00:00,533.43,126.45,134.43,129.62,7977.4,10000,71.84,103,102,19.13,103,79.77,1.04,MODERATE
2025-01-15 06:00:00+00:00,572.79,131.38,139.51,136.6,7980.31,10000,71.18,102,100,17.07,102,79.8,1.02,MODERATE
2025-01-15 07:00:00+00:00,636.72,144.69,146.35,153.48,7973.17,10000,72.23,133,133,17.52,133,79.73,0.95,MODERATE
2025-01-15 08:00:00+00:00,777.44,174.56,181.12,169.12,7985.17,10000,72.14,154,154,15.61,154,79.85,1.07,MODERATE
2025-01-15 09:00:00+00:00,643.16,143.72,158.03,178.27,7964.92,10000,71.75,185,183,17.39,185,79.65,0.89,MODERATE
2025-01-15 10:00:00+00:00,639.33,141.76,159.35,200.39,7923.88,10000,71.75,220,220,18.38,220,79.24,0.8,MODERATE
2025-01-15 11:00:00+00:00,724.45,162.55,174.05,200.1,7897.83,10000,71.77,218,217,17.67,218,78.98,0.87,MODERATE
2025-01-15 12:00:00+00:00,614.04,141.11,146.15,190.7,7853.28,10000,71.62,204,203,16.24,204,78.53,0.77,MODERATE
2025-01-15 13:00:00+00:00,767.17,177.6,175.64,192.13,7836.79,10000,71.08,207,205,16.46,207,78.37,0.91,MODERATE
2025-01-15 14:00:00+00:00,807.33,187.55,186.53,186.45,7836.86,10000,71.09,183,183,16.74,183,78.37,1.0,MODERATE
2025-01-15 15:00:00+00:00,849.05,200.99,204.93,191.1,7850.69,10000,71.64,184,182,15.1,184,78.51,1.07,MODERATE
2025-01-15 16:00:00+00:00,776.83,181.9,185.06,172.88,7862.87,10000,72.3,180,180,12.8,180,78.63,1.07,MODERATE
2025-01-15 17:00:00+00:00,822.92,192.56,196.52,180.74,7878.64,10000,72.21,184,181,11.25,184,78.79,1.09,MODERATE
2025-01-15 18:00:00+00:00,865.42,205.62,201.96,183.16,7897.44,10000,71.47,187,184,11.99,187,78.97,1.1,MODERATE
2025-01-15 19:00:00+00:00,839.46,197.78,193.64,178.82,7912.27,10000,70.64,176,174,12.34,176,79.12,1.08,MODERATE
2025-01-15 20:00:00+00:00,818.66,192.12,181.91,185.23,7908.94,10000,70.77,176,174,13.72,176,79.09,0.98,MODERATE
2025-01-15 21:00:00+00:00,797.45,185.06,178.47,168.71,7918.7,10000,71.16,158,158,15.63,158,79.19,1.06,MODERATE
2025-01-15 22:00:00+00:00,700.3,161.24,159.3,155.83,7922.18,10000,70.49,131,131,15.31,131,79.22,1.02,MODERATE
2025-01-15 23:00:00+00:00,679.1,153.02,144.93,138.29,7928.82,10000,70.27,112,111,17.18,112,79.29,1.05,MODERATE
2025-01-16 00:00:00+00:00,549.77,139.67,126.44,121.79,7933.47,10000,70.17,71,69,20.55,71,79.33,1.04,MODERATE
2025-01-16 01:00:00+00:00,571.36,145.21,130.24,109.45,7954.26,10000,70.43,51,50,17.54,51,79.54,1.19,MODERATE
2025-01-16 02:00:00+00:00,635.47,158.71,136.51,115.91,7974.87,10000,70.93,78,70,22.12,71,79.75,1.18,MODERATE
2025-01-16 03:00:00+00:00,572.39,139.84,124.0,119.02,7979.85,10000,71.37,61,66,22.86,68,79.8,1.04,MODERATE
2025-01-16 04:00:00+00:00,584.47,137.76,115.71,112.4,7983.15,10000,70.91,66,65,20.1,66,79.83,1.03,MODERATE
2025-01-16 05:00:00+00:00,694.42,164.65,143.89,128.65,7998.4,10000,70.87,96,93,21.0,96,79.98,1.12,MODERATE
2025-01-16 06:00:00+00:00,657.92,151.43,131.08,136.01,7993.46,10000,70.89,109,108,16.7,109,79.93,0.96,MODERATE
2025-01-16 07:00:00+00:00,625.89,145.14,128.56,159.89,7962.14,10000,70.61,142,140,17.25,142,79.62,0.8,MODERATE
2025-01-16 08:00:00+00:00,671.12,152.22,132.01,169.55,7924.59,10000,70.21,171,171,17.94,171,79.25,0.78,MODERATE
2025-01-16 09:00:00+00:00,760.37,175.31,152.2,184.69,7892.09,10000,70.21,194,193,19.16,194,78.92,0.82,MODERATE
2025-01-16 10:00:00+00:00,790.69,181.51,163.81,194.79,7861.11,10000,70.07,204,203,20.02,204,78.61,0.84,MODERATE
2025-01-16 11:00:00+00:00,913.91,211.69,186.96,214.92,7833.16,10000,69.85,230,229,22.25,230,78.33,0.87,MODERATE
2025-01-16 12:00:00+00:00,987.22,227.83,195.83,204.81,7824.18,10000,69.31,216,216,19.66,216,78.24,0.96,MODERATE
2025-01-16 13:00:00+00:00,1046.32,243.78,207.26,199.79,7831.65,10000,69.0,211,209,18.21,211,78.32,1.04,MODERATE
2025-01-16 14:00:00+00:00,1055.7,248.52,219.36,197.9,7853.12,10000,68.81,196,195,18.69,196,78.53,1.11,MODERATE
2025-01-16 15:00:00+00:00,1107.94,257.41,229.46,189.3,7893.29,10000,68.62,195,194,18.79,195,78.93,1.21,MODERATE
2025-01-16 16:00:00+00:00,1086.92,250.39,224.34,190.88,7926.75,10000,68.55,197,196,19.54,197,79.27,1.18,MODERATE
2025-01-16 17:00:00+00:00,885.32,200.03,189.64,184.76,7931.63,10000,68.7,188,187,18.13,188,79.32,1.03,MODERATE
2025-01-16 18:00:00+00:00,955.08,218.55,209.48,191.33,7949.77,10000,68.23,191,190,18.96,191,79.5,1.09,MODERATE
2025-01-16 19:00:00+00:00,881.45,197.05,201.59,187.17,7964.2,10000,68.06,189,186,20.5,189,79.64,1.08,MODERATE
2025-01-16 20:00:00+00:00,827.29,187.97,192.45,178.61,7978.04,10000,68.4,160,159,19.72,160,79.78,1.08,MODERATE
2025-01-16 21:00:00+00:00,879.31,203.41,208.73,162.07,8024.7,10000,68.87,146,144,19.3,146,80.25,1.29,MODERATE
2025-01-16 22:00:00+00:00,716.51,164.58,176.69,151.19,8050.2,10000,69.01,116,116,17.38,116,80.5,1.17,MODERATE
2025-01-16 23:00:00+00:00,613.01,142.68,156.9,140.6,8066.5,10000,68.34,104,104,18.0,104,80.67,1.12,MODERATE
2025-01-17 00:00:00+00:00,431.07,110.55,124.89,100.31,8091.08,10000,67.87,46,44,18.01,46,80.91,1.25,MODERATE
2025-01-17 01:00:00+00:00,416.29,104.37,130.41,110.55,8110.94,10000,68.02,50,50,16.18,50,81.11,1.18,MODERATE
2025-01-17 02:00:00+00:00,479.91,118.33,147.82,120.48,8138.28,10000,68.28,65,62,16.83,65,81.38,1.23,MODERATE
2025-01-17 03:00:00+00:00,546.16,130.06,149.67,108.86,8179.08,10000,68.27,58,57,14.05,58,81.79,1.37,MODERATE
2025-01-17 04:00:00+00:00,588.75,139.51,165.04,123.81,8220.31,10000,68.71,75,74,16.15,75,82.2,1.33,MODERATE
2025-01-17 05:00:00+00:00,519.36,120.49,147.99,147.36,8220.94,10000,68.57,112,110,17.5,112,82.21,1.0,MODERATE
2025-01-17 06:00:00+00:00,430.92,96.68,120.73,138.7,8202.97,10000,69.01,99,99,18.23,99,82.03,0.87,MODERATE
2025-01-17 07:00:00+00:00,476.48,106.81,129.18,154.7,8177.45,10000,69.07,130,129,19.3,130,81.77,0.84,MODERATE
2025-01-17 08:00:00+00:00,499.37,110.01,131.71,169.84,8139.33,10000,69.3,162,162,19.16,162,81.39,0.78,MODERATE
2025-01-17 09:00:00+00:00,594.24,132.81,159.01,194.17,8104.16,10000,69.83,195,193,21.38,195,81.04,0.82,MODERATE
2025-01-17 10:00:00+00:00,704.67,157.36,180.87,204.24,8080.79,10000,70.01,209,207,20.1,209,80.81,0.89,MODERATE
2025-01-17 11:00:00+00:00,742.29,170.0,185.43,210.66,8055.56,10000,70.41,216,215,18.68,216,80.56,0.88,MODERATE
2025-01-17 12:00:00+00:00,834.64,191.36,205.11,204.39,8056.28,10000,70.87,215,213,19.55,215,80.56,1.0,MODERATE
2025-01-17 13:00:00+00:00,860.4,199.36,204.54,209.1,8051.71,10000,71.35,224,223,18.96,224,80.52,0.98,MODERATE
2025-01-17 14:00:00+00:00,921.71,211.09,223.87,205.17,8070.4,10000,71.52,208,208,19.76,208,80.7,1.09,MODERATE
2025-01-17 15:00:00+00:00,849.51,191.06,205.33,192.95,8082.78,10000,71.65,193,192,18.71,193,80.83,1.06,MODERATE
